corp_code,corp_name,corp_eng_name,induty_code,modify_date,recent_audit_rcept_dt,recent_audit_report,recent_audit_rcept_no,revenue_raw
00979047,화진정밀,"HWAJIN PRECISION CO., LTD.",30,20170630,,,,
00654625,캠프넷,"CAMP NET Co., Ltd.",26429,20170630,,,,
00565039,캠트론,CamTron Industrial Inc,26,20170630,,,,
00816359,동민정공,DONG MIN CHUNG GONG,30,20170630,,,,
01044126,현대이엔지,"Hyundai E&G Co,.LTD",30,20170630,,,,
00938110,코메탈트레이드,KOMETAL TRADE,46721,20170630,,,,
00605416,신광공업,"SHIN KWNAG IND.DO.,LTD",2413,20170630,,,,
00674522,월산정공,"wolsan precision ind.co.,ltd",30,20170630,,,,
00337083,삼창콘크리트공업,"SAMCHANG CONCRETE CO., LTD.",2512,20170630,,,,
00574505,남강중공업,"NAMKANG HEAVY INDUSTRY CO., LTD",46721,20170630,,,,
00971142,베스트중공업,"Best Heavy Industries co., ltd.",292,20170630,,,,
01023770,장원공업,"JANGWON INDUSTRIAL CO.,LTD",30,20170630,,,,
00970198,대아금속공업,DAIA METAL WORKS CO.LTD,25912,20170630,,,,
00809623,엑시트론,"Aixtron Korea Co., Ltd.",46539,20170630,,,,
00571474,일석정밀,"ILSUK CO., LTD.",30,20170630,,,,
01043622,태형정공,Taehyong,303,20170630,,,,
00655244,서진중공업,seo jin heavy industries,2511,20170630,,,,
00927169,오토모티브어소시에이츠,AUTOMOTIVE ASSOCIATES,46,20170630,,,,
00436214,대원공업,"DAEWON IND. CO.,LTD",28519,20170630,,,,
00578981,일신금속공업,"IL SHIN METAL INDUSTRIAL CO.,LTD.",24221,20170630,,,,
00963949,서진정공,"SEO JIN PRECISION CO., LTD.",29223,20170630,,,,
00449315,삼광철강공업,"Samkwang Steel Industrial Co.,Ltd.",25111,20170630,,,,
00672384,신흥정공,SHIN HEUNG ,30,20170630,,,,
00925736,디엔피메탈,"D & P METAL CO.,LTD.",27,20170630,,,,
00672108,에스제이정밀,"SJ PRECISION CO.,LTD",31114,20170630,,,,
00581198,대경정밀,DAE-KYUNG PRECISION Co.Ltd,30,20170630,,,,
00458553,효성정밀,"HTO SEONG PRECISION CO.,LTD",28111,20170630,,,,
00951467,에버라이트옵토일렉트로닉스코리아,EVERLIGHT OPTOELECTRONICS KOREA,4652,20170630,,,,
01005251,동아정밀,"DONG A PRECISION CO., LTD.",3033,20170630,,,,
00524935,판코리아메탈,PAN KOREA METAL COMPANY,46800,20170630,,,,
00962658,백산중공업,Baeksan Heavy Industries co.Ltd.,28111,20170630,,,,
00918958,성진일렉트로닉스,"SUNGJIN ELECTRONICS CO., LTD.",2629,20170630,,,,
00804266,욱일정밀,ukil precision machinary co.ltd,29119,20170630,,,,
00767150,제이케이케이중공업,JAE KEON KOREA HEAVY INBUSTRIES,251,20170630,,,,
00972725,태경중공업,"Taekyung Heavy Industries CO., LTD.",29,20170630,,,,
00835992,대현중공업,DAE HYUN HEAVY INDUSTRIES CO.LTD,29223,20170630,,,,
01030725,한국메탈,korea metal co.ltd,24229,20170630,,,,
00840310,동해중공업,"Dong-hae Heavy Industry co., ltd",3111,20170630,,,,
00610232,신안중공업,SHINAN HEAVY INDUSTRIES,3111,20170630,,,,
00866840,JS중공업,JS Heavy Industry.Co. Ltd.,24191,20170630,,,,
00454575,코원메탈,"kowon metal co., LTD",2419,20170630,,,,
00765152,초심공업,CHOSIM,29111,20170630,,,,
00654430,경용중공업,"KYUNG YONG HEAVY IND. CO., LTD",31114,20170630,,,,
00811390,의성메탈,Uiseongmetal,24221,20170630,,,,
00991216,그린메탈,GREEN METAL,46791,20170630,,,,
00820990,대룡중공업,"DAE RYONG HEAVY  INDUSTRIAL CO., LTD",31114,20170630,,,,
01014444,현대엠아이비,hdmib,2811,20170630,,,,
00436861,동진정공,"Dong Jin Precision Co.,LTD",30,20170630,,,,
00970374,대동콘덴서공업,"DAEDONG CAPACITOR CO.,LTD",26291,20170630,,,,
00564049,삼우공업,"SAMWOO INDUSTRIAL CO., LTD.",30,20170630,,,,
00575850,현대기계,"HYUNDAI MACHINERY CO., LTD.",292,20170630,,,,
00640905,일산정밀,"IL SAN PRECISION CO.,LTD",2599,20170630,,,,
00456537,성동공업,"sungdong heavy industries.co.,ltd",31114,20170630,,,,
00683849,신흥메탈,"SIN HUNG METAL COM.,LTD",24222,20170630,,,,
00591706,용산공업,yongsan Industry.co.ltd,30,20170630,,,,
00692643,태양정밀,TAEYANG JEONGMIL,30,20170630,,,,
00239754,에스케이에프자동차부품,SKF Automotive Components Corp.,30,20170630,,,,
00628596,SiemensVDOAutomotiveAG,Siemens VDO Automotive AG,30,20170630,,,,
00161602,한보철강공업,HANBO IRON & STEEL CO.LTD,2411,20170630,,,,
00494494,하지공업,"HAJIE INDUSTRIAL Co.,Ltd",29131,20170630,,,,
00678290,대광정공,"DAE KWANG PRECISION INDUSTRIAL CO.,LTD",30,20170630,,,,
00688437,싸이퍼캐스팅,Ciphercasting,261,20170630,,,,
00302263,우진기계공업,"WOOJIN MACHINERY co., LTD",30,20170630,,,,
00606646,현대하이엘씨디,"HYUNDAI HYeLCD, Inc.",26211,20170630,,,,
00220835,현대건영,"HYUNDAE GUN YOUNG CO.,LTD",32029,20170630,,,,
00129110,삼화고분자공업,"SAMHWA POLYMERS CO., LTD",2629,20170630,,,,
00365642,대교공업, ,259,20170630,,,,
00549855,현대스텐레스산업,"HYUNDAI STAINLESS Industries ci,LTD",46721,20170630,,,,
00658199,삼영공업,"SAMYOUNG CO.,Ltd",30,20170630,,,,
00682178,세림중공업,SELIM HEAVY INDUSTRY,31114,20170630,,,,
00664084,금호정공,"KUM-HO PRECISION CO.,LTD.",2511,20170630,,,,
00405603,오토피스정보통신,"Autoffice information & Communications co.,ltd",28123,20170630,,,,
00132123,엠비메탈,"MB METALS CO., LTD.",24221,20170630,,,,
00479273,대한냉열공업,"DAEHANHEATING&COOLING CO.,LTD",30,20170630,,,,
00576266,센서밸리,"Sensor Valley Co.,Ltd",2629,20170630,,,,
00413949,한국공업,"HAN KOOK INDUSTRY CO., LTD",25932,20170630,,,,
00410137,현대상용엔진,"Hyundai Commercial Vehicle Engine Co., LTD",30110,20170630,,,,
00577326,유피판넬공업,wonil CO.LTD,25112,20170630,,,,
00113793,에스앤티브레이크,"S&Tbrake Co.,Ltd",30,20170630,,,,
00491910,새서울기아,SAESEOUL GEAR CO.Ltd,2914,20170630,,,,
00673107,동보정밀강관,"dongbo precision steel pipe co.,ltd",30,20170630,,,,
00358156,부일머트리얼공업,"BOOIL MATERIAL IND.CO.,LTD.",2591,20170630,,,,
00648925,아시아중공업,"Asia Heavy Industries Co., Ltd.",31114,20170630,,,,
00659596,동호철강공업,"Dongho Steel Industry CO.,LTD",24112,20170630,,,,
00511092,타워오토모티브코리아,"Tower Automotive Korea Co., Ltd.",30,20170630,,,,
00541950,베루오토모티브,"Beru Automotive Co.,Ltd",30,20170630,,,,
00645502,비티캠,"BIO TECHNOLOGY CHEMICAL CO.,LTD",46739,20170630,,,,
00116374,동희오토모티브,"DONG HEE AUTOMOTIVE CO.,LTD.",30,20170630,,,,
00693864,아주메탈,AJU METAL CORPORATION,46791,20170630,,,,
00120456,롯데기공,"Lotte engineering & machinery MFG. Co., Ltd.",28520,20170630,,,,
00659523,재아철강공업,"JaeA Steel Industry CO.,LTD",24121,20170630,,,,
00180591,삼신정공,"SAMSHIN PRECISION CO.,LTD",2812,20170630,,,,
00613813,인성정밀기계,"INSUNG PRECISION MACHINE CO., LTD.",29269,20170630,,,,
00415716,창일정공,"CHANGIL PRECISION CO., LTD.",29280,20170630,,,,
00767044,성도중공업,"SUNGDO HEAVY INDUSTRIES CO., LTD.",29161,20170630,,,,
00521336,한도정공,"HAN DO PRECISION INDUSTRY CO.,LTD",26,20170630,,,,
00658490,미래정밀,"MIRAE PRECISION ., LTD.",2511,20170630,,,,
00609786,현대텔레매틱스,HTMS(주),46522,20170630,,,,
00693068,스카이젠와이어리스,"SKYZEN WIRELESS CO., LTD.",46522,20170630,,,,
00448802,현대알비,HYUNDAIR.B  CO.LTD,2413,20170630,,,,
00527206,삼일공업,"SAMIL INDUSTRIAL CO.,LTD.",24222,20170630,,,,
00622592,동아특수정밀,"DONG-A SPECIAL PRECISION CO.,LTD.",30,20170630,,,,
00415831,한국아이지모타,Korea  IG motor co.Ltd,28111,20170630,,,,
00531388,베스트메탈라인,BEST METALINE,25932,20170630,,,,
00662767,대창기계공업,"daechang dmc co., ltd.",292,20170630,,,,
00589774,에스에이티,"Supreme Automotive Technology CO.,LTD",30,20170630,,,,
00669140,현대기연,"HYUNDAI GIYEON CO.,LTD.",291,20170630,,,,
00621380,미래중공업,"MIREA HEAVY INDUSTVIES CO., LTD.",31114,20170630,,,,
00168544,대광다이캐스트공업,"DAE KWANG DIE CAST LND.CO.,LTD.",24321,20170630,,,,
00756808,리퀴드메탈코리아,"Liquidmetal Korea Co.,Ltd",24219,20170630,,,,
00622565,씨앤중공업,"C& HEAVY INDUSTRIES CO., LTD",3111,20170630,,,,
00582771,센스엔센서,"SENSE & SENSOR Co.,Ltd",2629,20170630,,,,
00559588,선우정밀,"SUNWOO PRECISION CO.,LTD",31114,20170630,,,,
00444532,화성정밀,"HWA SUNG PRECISION CO.,LTD.",2629,20170630,,,,
00168678,대양조침공업, ,33303,20170630,,,,
00125220,삼기기공,"Samkee Machinery Co., Ltd",30,20170630,,,,
00561884,동해메탈,"donghae metal co.,ltd",24212,20170630,,,,
00517005,경일중공업,"kyoungil heavy industries.co.ltd.,",3020,20170630,,,,
00764694,두도중공업,"DooDoHI Co.,Ltd",29,20170630,,,,
00111652,대우자동차,"daewoo motor co., ltd.",30121,20170630,,,,
00101974,현대ENERCELL,"HYUNDAI ENERCELL CO.,LTD",28202,20170630,,,,
00762881,오리엔탈중공업,"ORIENTAL HEAVY INDUSTRIES CO.,LTD",31114,20170630,,,,
00608167,성산금속공업,"sung san metal ind.co.,ltd.",29133,20170630,,,,
00145631,일진중공업,"ILJIN Heavy Industries Co.,Ltd",28112,20170630,,,,
00691510,서진전자공업,"SEOJIN ELECTRON CO., LTD",26291,20170630,,,,
00566472,창일공업,Chang IL Industry Inc.,30,20170630,,,,
00361451,위너베어링,"WINNER BEARINGS CO.,LTD.",29141,20170630,,,,
00665515,서울금속정밀기기,"SEOUL METAL PRECISION CO., LTD.",259,20170630,,,,
00472261,화신커넥터,"HWASHIN CONNECTOR Co., Ltd.",2629,20170630,,,,
00122065,미쿠니알케이정밀,MIKUNI R.K CORPORATION,28520,20170630,,,,
00665870,삼진공업,"Samjin Industry co., ltd",2913,20170630,,,,
00451383,두원정밀,"DooWon Precision Co. Ltd.,",2629,20170630,,,,
00417291,와이어텍,"WIRETECH.CO.LTD,.",28302,20170630,,,,
00490133,진명자동차,"jinmyoung motors co., ltd",3020,20170630,,,,
00498816,효성전기공업(주,HYOSUNG JUNKI CORP.,28,20170630,,,,
00505240,"Motorola,Inc.","Motorola, Inc.",2642,20170630,,,,
00362061,HyundaiAssanOtomotivSanyaiVeticaretA.S.,Hyundai Assan Otomotiv Sanyai Ve ticaret A.S.,30121,20170630,,,,
00363990,척선정밀,"CHUK SUN PRECISION CO.,LTD",28302,20170630,,,,
00547893,CooperStandardAutomotiveInc.,Cooper Standard Automotive Inc.,30,20170630,,,,
00496517,십자성공업,"CROSS STAR CO.,LTD.",2629,20170630,,,,
00418120,현대엘씨디,Hyundai  LCD Inc.,26211,20170630,,,,
00184685,유진전장,YUJIN ELECTRO-CIRCUIT SYSTEMS,30,20170630,,,,
00303800,삼보정밀,"SamBo Precision Co., Ltd",25911,20170630,,,,
00506188,ShanghaiAutomotiveIndustryCorporation(Group),Shanghai Automotive Industry Corporation (Group),30121,20170630,,,,
00510002,씨큐어메탈,securemetal co.ltd,24199,20170630,,,,
00234795,창흥정밀,"CHANG HEUNG PRECISION CO., LTD.",30,20170630,,,,
00511366,동신캐스팅,"DONG SHIN CASTING CO., LTD.",24311,20170630,,,,
00516459,제일정밀시스템,jepcom,263,20170630,,,,
00508627,"SAICMotorCorporation,Ltd.","SAIC  Motor  Corporation,  Ltd.",30121,20170630,,,,
00191205,남이중공업,"Namee Heary Industries Co.,Ltd.",2511,20170630,,,,
00172875,동양기공,Dong Yang.Ind,30,20170630,,,,
00402226,현대시스콤,Hyundai Syscomm Inc.,2642,20170630,,,,
00151173,창화공업,CHANG HWA INDUSTRIAL CO. LTD.,30,20170630,,,,
00409177,남영자동차공업,"NAMYOUNG MOTOR CO., LTD.",3020,20170630,,,,
00210069,한국열교환기공업,Korea Heat Exdranger lnd. co. Ltd.,25130,20170630,,,,
00485113,고일액슬,KOEIL AXLE ,30,20170630,,,,
00223258,경일중공업, ,3020,20170630,,,,
00366049,대성메탈테크닉,"DAESUNG METAL TECHNIC CO., LTD",24219,20170630,,,,
00247647,캠스틸코리아,"CHEMSTEEL CO, LTD.",46800,20170630,,,,
00156497,한국강구공업, ,29141,20170630,,,,
00198262,대신메탈라이징,DAESHINMETTALIZING,2419,20170630,,,,
00508797,올림피아공업,"OLYMPIA  INDUSTAL  CO. LTD.,",25121,20170630,,,,
00117160,동양기어,"DONGYANG GEAR CO., LTD",30,20170630,,,,
00259086,국제스틸공업,"KOOK JAE STEEL IND., CO. LTD",29133,20170630,,,,
00169516,삼명정밀,"SAM MYUNG PRECISION CO.,LTD",2612,20170630,,,,
00545530,폴리메탈,POLYMETAL CORP.,46721,20170630,,,,
00547097,대흥기계공업,"DAE HEUNG MACHINERY CO., LTD.",292,20170630,,,,
00257848,중앙판넬공업,"JOONG ANG PANEL CO., LTD.",2511,20170630,,,,
00266907,거림정공,"GL EPOTECH CO., LTD",29131,20170630,,,,
00105439,금강정공,"KUMKANG PRECISION IND. CO., LTD",29161,20170630,,,,
00532369,진해중공업,"JINHAE HEAVY INDUSTRIES CO., LTD",31113,20170630,,,,
00325866,한국아이엔전자공업,Korea IN Electronics,27215,20170630,,,,
00191773,강서공업,Kang-Seo Industries,26,20170630,,,,
00584168,아주야마이찌전기공업,ASIA YAMAICHI ELECTRONICS INC.,2629,20170630,,,,
00591885,은성정공,"EUNSUNG.CO.,LTD",29229,20170630,,,,
00367437,영창정밀,"Yong Chang Precision Co.,Ltd.",25944,20170630,,,,
00531546,고려정공,"korea precision co.,ltd",259,20170630,,,,
00182207,세원정밀,"SEWON PRECISION CO., LTD.",30,20170630,,,,
00363811,서광공업,"SEOKWANG MFG. CO., LTD.",2413,20170630,,,,
00528834,세풍전자공업,"Sepung Electronic Industry Co., Ltd.",30,20170630,,,,
00495493,한영자동제어,"HANYOUNG AUTO CONTROLS CO,.LTD",27215,20170630,,,,
00100300,케이비메탈,"KABOOL METALS CO.,LTD.",25932,20170630,,,,
00244570,아성전자부품,"A SEONG ELECTRONIC PARTS CO.,LTD.",26,20170630,,,,
00399870,에스캠,"SCAM CO.,LTD",26,20170630,,,,
00589224,"ShanghaiAutomotiveCo.,Ltd.","Shanghai Automotive Co., Ltd.",30121,20170630,,,,
00372615,디와이엠베어링,"DYM BEARING CO., LTD.",29142,20170630,,,,
00549217,원진정밀,"WONJIN PRECISION CO.,LTD.",30,20170630,,,,
00248150,동운공업,"dong woon industries co., ltd",2511,20170630,,,,
00138002,신흥특수기계공업,"SHINHEUNG SPECIAL MACHNERY INDUSTRY CO., LTD.",30,20170630,,,,
00582106,신성전자공업,"SHINSUNG ELECTRONICS CO.,LTD.",2612,20170630,,,,
00152677,코리아정공,Korea Presion,30,20170630,,,,
00109666,대림금속공업,Daerim Powder Metallurgy Co.ltd.,25112,20170630,,,,
00316512,모터넷인터내셔날,Motor-Net  International ,28111,20170630,,,,
00510996,아진인슈판넬공업,"ah jin insue panel co., ltd ",25112,20170630,,,,
00108171,녹십자의료공업,green cross medical.co,27199,20170630,,,,
00406505,한중공업,"Han heavy industries co.,LTD",2512,20170630,,,,
00488794,신광정밀,"SHIN KWANG PRECISION CO., LTD.",2591,20170630,,,,
00111698,대우정밀공업,DAEWOO PRECISION INDUSTRIES. LTD.,30,20170630,,,,
00455343,동양정공,"DONGYANG INDUSTRIALS CO., LTD",31114,20170630,,,,
00448778,대우인천자동차,"Daewoo Incheon Motor Co., Ltd.",30121,20170630,,,,
00178019,대한수지공업,"DAHANRESIN IND. Co., LTD.",31112,20170630,,,,
00560450,스타메탈,"Star metal co., ltd",24321,20170630,,,,
00376198,유일정공,YUIL ENGINEER CORPORATION,27213,20170630,,,,
00256706,한우공업,"JAN WOO IND. CO., LTD.",24321,20170630,,,,
00379210,대동오토사운드,"DAEDONG AUTOSOUND CO., LTD.",26,20170630,,,,
00417130,대우정밀,"Daewoo Engineering Co.,Ltd",24229,20170630,,,,
00319908,오토람스,"AUTORAMS CO.,LTD.",30,20170630,,,,
00409353,대동기계공업,"Daedong Machinery Industrial Co,.Ltd.",2599,20170630,,,,
00222602,거제공업,"KOJE INDUSTRY CO., Ltd.",30,20170630,,,,
00111713,대우중공업,DAEWOO HEAVY INDUSTRIES & MACHINERY LTD.,29161,20170630,,,,
00455811,성준모토라비아,"S.J MOTORAVIA CO.,LTD",31321,20170630,,,,
00325990,현대텔레텍,"Hyundai Teletek Co.,Ltd.",26410,20170630,,,,
00522478,동희오토모티브,"Donghee Automotive co.,Ltd",30,20170630,,,,
00529851,우평차륜,"WOO PYONG MOTOR WHEEL .CO., LTD",30,20170630,,,,
00541464,지멘스브이디오오토모티브에이지,Siemens VDO Automotive AG,30,20170630,,,,
01209644,다성에프에이,DASUNG FACTORY AUTOMATION,4659,20170630,,,,
01223097,현대에스티앤피,HYUNDAI ST&P,26429,20170630,,,,
00360610,오토산업,AUTO ELECTRONIC CORP,30,20170630,,,,
01046294,티캠솔루션,TCAMSOLUTION,2629,20170630,,,,
01103207,한신정밀,"HANSIN PRECISION CO., LTD.",29119,20170630,,,,
00926276,청하중공업,"CHEONG HA HEAVY INDUSTRIES CO.,LTD.",24312,20170630,,,,
00615051,목포조선공업,"MOKPO SHIPBUILDING INDUSTRY CO.,LTD",31113,20170630,,,,
00920139,한국신철공업,"korea steel industries co.,ltd",24122,20170630,,,,
00571580,현대테크,"HYUNDAT TECH CO., LTD.",2622,20170630,,,,
00967097,세한정공,"SEHAN PRECISION IND.Co.,Ltd",30,20170630,,,,
00621371,제이엠모터스,JM MOTORS,30,20170630,,,,
01180923,대일정공사,"DAEIL PRECISION CO.,LTD",30,20170630,,,,
00672463,용원기계공업,yongwon crusher co,2929,20170630,,,,
00567587,남동전동기,"NAMDONG ELECTRIC MOTOR CO., LTD",28111,20170630,,,,
00969271,삼우중공업,SAM WOO HEAVY INDUSTRIES,31114,20170630,,,,
01211454,만영공업,MANYOUNG CO.IND.,30,20170630,,,,
00462893,대산철강공업,"dae san steel co.,ltd",2412,20170630,,,,
00565279,송강중공업,"SONG KANG INDUSTRIAL CO.,LTD",31114,20170630,,,,
01079371,태광정밀,"Taegwang Precision.co.,Ltd",30,20170630,,,,
01221275,지케이메탈,GK Metal,30,20170630,,,,
00813130,에스앤씨엔진,s & c engine,31114,20170630,,,,
00106225,금정공업,"KEUMJUNG IND. CO.,LTD.",29131,20170630,,,,
00914183,에이치와이중공업,"HY HEAVY INDUSTRIES CO.,LTD.",2511,20170630,,,,
01159491,디엠메탈,"DM METAL CO.,LTD",24229,20170630,,,,
00878137,대광공업,"DAEKWANG.CO.,LTD",303,20170630,,,,
00369189,가야중공업,"GAYA Heavy Indusries Co.,Ltd",2511,20170630,,,,
01171837,유진전장,"EUJIN Elect co.,Ltd",2812,20170630,,,,
01073207,첨단정공,"CHUMDAN PRECISION Co., Ltd",29223,20170630,,,,
00662095,조양정밀기계,"CHO YANG PRECISION MACHINERY CO.,LTD.",29142,20170630,,,,
00809492,대광중공업,"DAE KWANG HEAVY INDUSTRIES CO., LTD.",29142,20170630,,,,
01088209,삼정폴리머,"SAMJUNG POLYMER CO.,LTD",46733,20170630,,,,
01159127,나노메탈코리아,"Nano Metal Korea Co., Ltd",262,20170630,,,,
00102867,고려애자공업,"Korea Insulator Industrial Co., Ltd.",28303,20170630,,,,
00921509,창원정공,"Changwon Precision Ind. Co., Ltd.",29223,20170630,,,,
00556411,트론캠프,TRONCAMP INC,2612,20170630,,,,
01073058,현대씨엔에스,"HYUNDAI C & S CO., LTD",24122,20170630,,,,
00683353,메탈씨닷컴,"Metalc co., Ltd",4610,20170630,,,,
00974501,에스엔케이중공업,"S&K Heavy Industry Co.,Ltd",31114,20170630,,,,
00609157,진양공업,"JINYANGINDUSTRIAL. CO., LTD.",27211,20170630,,,,
01022391,머신오토,"machine auto co.,ltd",262,20170630,,,,
00796958,한창중공업,"HAN CHANG HEAVY INDUSTRIES CO., LTD ",31114,20170630,,,,
00872683,대원공업,DAEWON,26,20170630,,,,
01142792,하림기공,"HARIM MACHINERY CO., LTD.",292,20170630,,,,
00656216,한창하이메탈,"HAN CHANG HIGH METAL CO.,LTD. ",27191,20170630,,,,
00662509,동성정공,"DONG SUNG PRECISION INDUSTRY.CO.,LTD",30,20170630,,,,
00246453,S&T전장,"S&T Electrics Co.,Ltd",30,20170630,,,,
00666897,동아중공업,"Dong A Heavy Industry Co, Ltd.",31114,20170630,,,,
01055247,세키스이화학공업,"SEKISUI CHEMICAL CO.,LTD  ",33999,20170630,,,,
00928122,모토윈,MOTOR WIN CO. LTD,30,20170630,,,,
